season,week,network,window,map_slot,selected_image_url,selected_local_path,page_source,map_revision,sha256,width,height,legend_source,legend_status,legend_color_count,expected_color_count,unresolved_colors,legend_colors,dma_rows,ok_rows,review_rows,notes
2024,1,CBS,SINGLE,CBS_SINGLE,https://506sports.com/2024/01-CBS-V2.png,map_archive\2024\week_01\2024_w01_CBS_SINGLE_live_01.png,live,2,04a0d7b79830c4ceb602b99911d55e8f1f45fa9f41ca744067606ae1fc0f8692,1280,720,https://506sports.com/nfl.php?yr=2024&wk=1,resolved,6,6,,"{""blue"": ""New England @ Cincinnati"", ""green"": ""Jacksonville @ Miami"", ""light_blue"": ""Arizona @ Buffalo"", ""orange"": ""Denver @ Seattle (LATE)"", ""red"": ""Las Vegas @ LA Chargers (LATE)"", ""yellow"": ""Houston @ Indianapolis""}",206,206,0,
2024,1,FOX,EARLY,FOX_EARLY,https://506sports.com/2024/01-FOX-E-V4.png,map_archive\2024\week_01\2024_w01_FOX_EARLY_live_02.png,live,4,c01eb715c5ce8fdf879e9d6fa602210ce1e794ed1ced9f3aee8c16f3bc6b4b0e,1280,720,https://506sports.com/nfl.php?yr=2024&wk=1,resolved,4,4,,"{""blue"": ""Minnesota @ NY Giants"", ""green"": ""Tennessee @ Chicago"", ""red"": ""Pittsburgh @ Atlanta"", ""yellow"": ""Carolina @ New Orleans""}",206,206,0,
2024,1,FOX,LATE,FOX_LATE,https://506sports.com/2024/01-FOX-L-V4.png,map_archive\2024\week_01\2024_w01_FOX_LATE_live_03.png,live,4,3957c2cd92634379cf33963a32c10b6e2979dc7d559b2c8fcb070e89f48a4f61,1280,720,https://506sports.com/nfl.php?yr=2024&wk=1,resolved,2,2,,"{""blue"": ""Washington @ Tampa Bay"", ""red"": ""Dallas @ Cleveland""}",206,206,1,
2024,2,CBS,EARLY,CBS_EARLY,https://506sports.com/2024/02-CBS-E-V3.png,map_archive\2024\week_02\2024_w02_CBS_EARLY_live_01.png,live,3,fe4df138f442123f70e687daac14fc454a413fa9423afc68f6619db58008c1b5,1280,720,https://506sports.com/nfl.php?yr=2024&wk=2,resolved,5,5,,"{""blue"": ""San Francisco @ Minnesota"", ""green"": ""Las Vegas @ Baltimore"", ""orange"": ""Cleveland @ Jacksonville"", ""red"": ""NY Jets @ Tennessee"", ""yellow"": ""LA Chargers @ Carolina""}",206,206,1,
2024,2,CBS,LATE,CBS_LATE,https://506sports.com/2024/02-CBS-L.png,map_archive\2024\week_02\2024_w02_CBS_LATE_live_02.png,live,0,88c33ef823a295c1fa50dd71bd5c9a8e60b12fd75c1393e924aabf68bd292e80,1280,720,https://506sports.com/nfl.php?yr=2024&wk=2,resolved,2,2,,"{""blue"": ""Pittsburgh @ Denver"", ""red"": ""Cincinnati @ Kansas City""}",206,206,1,
2024,2,FOX,SINGLE,FOX_SINGLE,https://506sports.com/2024/02-FOX-V2.png,map_archive\2024\week_02\2024_w02_FOX_SINGLE_live_03.png,live,2,d1da1ff11de4492896f733ca8b844e83dfbde6dbbe1488a9a1fd108256a48f07,1280,720,https://506sports.com/nfl.php?yr=2024&wk=2,resolved,6,6,,"{""blue"": ""Indianapolis @ Green Bay"", ""green"": ""Seattle @ New England"", ""light_blue"": ""NY Giants @ Washington"", ""orange"": ""Tampa Bay @ Detroit"", ""red"": ""New Orleans @ Dallas"", ""yellow"": ""LA Rams @ Arizona (LATE)""}",206,206,1,
2024,3,CBS,SINGLE,CBS_SINGLE,https://506sports.com/2024/03-CBS-V2a.png,map_archive\2024\week_03\2024_w03_CBS_SINGLE_live_01.png,live,0,16179b67435a5af803dfde8a52cc5674e8098a28e0a2ad0c2f6c8c5d9c510f05,1280,720,https://506sports.com/nfl.php?yr=2024&wk=3,resolved,5,5,,"{""blue"": ""Houston @ Minnesota"", ""green"": ""Miami @ Seattle (LATE)"", ""orange"": ""Carolina @ Las Vegas (LATE)"", ""red"": ""LA Chargers @ Pittsburgh"", ""yellow"": ""Chicago @ Indianapolis""}",206,206,1,
2024,3,FOX,EARLY,FOX_EARLY,https://506sports.com/2024/03-FOX-E-V2.png,map_archive\2024\week_03\2024_w03_FOX_EARLY_live_02.png,live,2,3f85ca42559266535afb52422f15be3429689f9180aa036679ca6264885bd53d,1280,720,https://506sports.com/nfl.php?yr=2024&wk=3,resolved,4,4,,"{""blue"": ""NY Giants @ Cleveland"", ""green"": ""Green Bay @ Tennessee"", ""red"": ""Philadelphia @ New Orleans"", ""yellow"": ""Denver @ Tampa Bay""}",206,206,0,
2024,3,FOX,LATE,FOX_LATE,https://506sports.com/2024/03-FOX-L-V3.png,map_archive\2024\week_03\2024_w03_FOX_LATE_live_03.png,live,3,54bbd9994a5812ab170c98908bf515fcdc82f2a752569de205dce90ba490da6c,1280,720,https://506sports.com/nfl.php?yr=2024&wk=3,resolved,3,3,,"{""blue"": ""San Francisco @ LA Rams"", ""green"": ""Detroit @ Arizona"", ""red"": ""Baltimore @ Dallas""}",206,206,0,
2024,4,CBS,EARLY,CBS_EARLY,https://506sports.com/2024/04-CBS-E-V3.png,map_archive\2024\week_04\2024_w04_CBS_EARLY_live_01.png,live,3,767b5a6263805edfdadefb279663011e0f5b74109175ea7d2ebffe73d73024d1,1280,720,https://506sports.com/nfl.php?yr=2024&wk=4,resolved,4,4,,"{""blue"": ""Minnesota @ Green Bay"", ""green"": ""Jacksonville @ Houston"", ""red"": ""Denver @ NY Jets"", ""yellow"": ""Pittsburgh @ Indianapolis""}",206,206,0,
2024,4,CBS,LATE,CBS_LATE,https://506sports.com/2024/04-CBS-L.png,map_archive\2024\week_04\2024_w04_CBS_LATE_live_02.png,live,0,5ae752b22501cc62e3c7d22d4da5711823f22b47686ee93dd357ff0d297721ec,1280,720,https://506sports.com/nfl.php?yr=2024&wk=4,resolved,2,2,,"{""blue"": ""Cleveland @ Las Vegas"", ""red"": ""Kansas City @ LA Chargers""}",206,206,0,
2024,4,FOX,SINGLE,FOX_SINGLE,https://506sports.com/2024/04-FOX-V3.png,map_archive\2024\week_04\2024_w04_FOX_SINGLE_live_03.png,live,3,2aaabf93a3d8fbd0e0dda6cb78c4b2fe6fa5d69522729b30434c2a4ad7bc8dd5,1280,720,https://506sports.com/nfl.php?yr=2024&wk=4,resolved,6,6,,"{""blue"": ""New England @ San Francisco (LATE)"", ""green"": ""New Orleans @ Atlanta"", ""light_blue"": ""Cincinnati @ Carolina"", ""orange"": ""Washington @ Arizona (LATE)"", ""red"": ""Philadelphia @ Tampa Bay"", ""yellow"": ""LA Rams @ Chicago""}",206,206,0,
2024,5,CBS,EARLY,CBS_EARLY,https://506sports.com/2024/05-CBS-E-V2.png,map_archive\2024\week_05\2024_w05_CBS_EARLY_live_01.png,live,2,2761af36b4fe67ba7bfa4c967cb7b65795b34a97315a4c5f07fa6197dd9e1638,1280,720,https://506sports.com/nfl.php?yr=2024&wk=5,resolved,3,3,,"{""blue"": ""Baltimore @ Cincinnati"", ""green"": ""Indianapolis @ Jacksonville"", ""red"": ""Buffalo @ Houston""}",206,206,0,
2024,5,CBS,LATE,CBS_LATE,https://506sports.com/2024/05-CBS-L.png,map_archive\2024\week_05\2024_w05_CBS_LATE_live_02.png,live,0,8216b8d6c3330dce1ca9c0f764cbbe3937cb52592a8fedd0cc739199bb839ff3,1280,720,https://506sports.com/nfl.php?yr=2024&wk=5,resolved,2,2,,"{""blue"": ""NY Giants @ Seattle"", ""red"": ""Green Bay @ LA Rams""}",206,206,1,
2024,5,FOX,SINGLE,FOX_SINGLE,https://506sports.com/2024/05-FOX-V4a.png,map_archive\2024\week_05\2024_w05_FOX_SINGLE_live_03.png,live,0,55ad562b92cf0c524cab7b51702fa58e096e3b1baddd4d4aef5f832d4c9b8ceb,1280,720,https://506sports.com/nfl.php?yr=2024&wk=5,resolved,5,5,,"{""blue"": ""Cleveland @ Washington"", ""green"": ""Carolina @ Chicago"", ""orange"": ""Las Vegas @ Denver (LATE)"", ""red"": ""Arizona @ San Francisco (LATE)"", ""yellow"": ""Miami @ New England""}",206,206,3,
2024,6,CBS,SINGLE,CBS_SINGLE,https://506sports.com/2024/06-CBS-V2.png,map_archive\2024\week_06\2024_w06_CBS_SINGLE_live_01.png,live,2,caabe82f8fecae22db532e168486f55173e0a760953abc0b43c5d65ddd6b1871,1280,720,https://506sports.com/nfl.php?yr=2024&wk=6,resolved,5,5,,"{""blue"": ""Pittsburgh @ Las Vegas (LATE)"", ""green"": ""Houston @ New England"", ""orange"": ""Indianapolis @ Tennessee"", ""red"": ""Washington @ Baltimore"", ""yellow"": ""LA Chargers @ Denver (LATE)""}",206,206,0,
2024,6,FOX,EARLY,FOX_EARLY,https://506sports.com/2024/06-FOX-E-V2.png,map_archive\2024\week_06\2024_w06_FOX_EARLY_live_02.png,live,2,6a843267c328be0b50752a2126012b616cdee05c077c3c7b54c5360615384b42,1280,720,https://506sports.com/nfl.php?yr=2024&wk=6,resolved,3,3,,"{""blue"": ""Cleveland @ Philadelphia"", ""green"": ""Tampa Bay @ New Orleans"", ""red"": ""Arizona @ Green Bay""}",206,206,0,
2024,6,FOX,LATE,FOX_LATE,https://506sports.com/2024/06-FOX-L-V2.png,map_archive\2024\week_06\2024_w06_FOX_LATE_live_03.png,live,2,fed93d69f5ea30eb7be27ed0b1746443924a613460ccc35fa8726e68f7bd9b3a,1280,720,https://506sports.com/nfl.php?yr=2024&wk=6,resolved,2,2,,"{""blue"": ""Atlanta @ Carolina"", ""red"": ""Detroit @ Dallas""}",206,206,0,
2024,7,CBS,SINGLE,CBS_SINGLE,https://506sports.com/2024/07-CBS-V2.png,map_archive\2024\week_07\2024_w07_CBS_SINGLE_live_01.png,live,2,26b7819dd7ba67cace45c729020c40b35896ef0e07306c04aad347907cc1e184,1280,720,https://506sports.com/nfl.php?yr=2024&wk=7,resolved,5,5,,"{""blue"": ""Carolina @ Washington (LATE)"", ""green"": ""Las Vegas @ LA Rams (LATE)"", ""orange"": ""Cincinnati @ Cleveland"", ""red"": ""Houston @ Green Bay"", ""yellow"": ""Tennessee @ Buffalo""}",206,206,0,
2024,7,FOX,EARLY,FOX_EARLY,https://506sports.com/2024/07-FOX-E-V2.png,map_archive\2024\week_07\2024_w07_FOX_EARLY_live_02.png,live,2,626142529a2be58a5541294fb444cc52ba9b72e7a4f170a49ac00acdc0c83691,1280,720,https://506sports.com/nfl.php?yr=2024&wk=7,resolved,4,4,,"{""blue"": ""Philadelphia @ NY Giants"", ""green"": ""Seattle @ Atlanta"", ""red"": ""Detroit @ Minnesota"", ""yellow"": ""Miami @ Indianapolis""}",206,206,0,
2024,8,CBS,EARLY,CBS_EARLY,https://506sports.com/2024/08-CBS-E-V2a.png,map_archive\2024\week_08\2024_w08_CBS_EARLY_live_01.png,live,0,d80f11fd47b60759e1191e84b04492ee78ccc9b1bcec495eb18fb1c099883647,1280,720,https://506sports.com/nfl.php?yr=2024&wk=8,resolved,4,4,,"{""blue"": ""Indianapolis @ Houston"", ""green"": ""NY Jets @ New England"", ""red"": ""Philadelphia @ Cincinnati"", ""yellow"": ""Baltimore @ Cleveland""}",206,206,0,
2024,8,CBS,LATE,CBS_LATE,https://506sports.com/2024/08-CBS-L-V2.png,map_archive\2024\week_08\2024_w08_CBS_LATE_live_02.png,live,2,405d671aa6aa89ee179136c2210a9d18c216afbf259d897b6396c3047467593b,1280,720,https://506sports.com/nfl.php?yr=2024&wk=8,resolved,3,3,,"{""blue"": ""Kansas City @ Las Vegas"", ""green"": ""Carolina @ Denver"", ""red"": ""Chicago @ Washington""}",206,206,0,
2024,8,FOX,SINGLE,FOX_SINGLE,https://506sports.com/2024/08-FOX-V2.png,map_archive\2024\week_08\2024_w08_FOX_SINGLE_live_03.png,live,2,153f2dfe1a82b4c34f5a7e5205b48a81d4142afd120f8ede81f2b99b69531cc8,1280,720,https://506sports.com/nfl.php?yr=2024&wk=8,resolved,6,6,,"{""blue"": ""Green Bay @ Jacksonville"", ""green"": ""New Orleans @ LA Chargers (LATE)"", ""light_blue"": ""Arizona @ Miami"", ""orange"": ""Tennessee @ Detroit"", ""red"": ""Buffalo @ Seattle (LATE)"", ""yellow"": ""Atlanta @ Tampa Bay""}",206,206,0,
2024,9,CBS,SINGLE,CBS_SINGLE,https://506sports.com/2024/09-CBS-V2.png,map_archive\2024\week_09\2024_w09_CBS_SINGLE_live_01.png,live,2,be9721d30f9133f5b446795cb9bee0461b2c7c19ffd4696fe86e7e525f0f343b,1280,720,https://506sports.com/nfl.php?yr=2024&wk=9,resolved,6,6,,"{""blue"": ""Chicago @ Arizona (LATE)"", ""green"": ""Miami @ Buffalo"", ""light_blue"": ""New Orleans @ Carolina"", ""orange"": ""LA Chargers @ Cleveland"", ""red"": ""Denver @ Baltimore"", ""yellow"": ""Jacksonville @ Philadelphia (LATE)""}",206,206,0,
2024,9,FOX,EARLY,FOX_EARLY,https://506sports.com/2024/09-FOX-E.png,map_archive\2024\week_09\2024_w09_FOX_EARLY_live_02.png,live,0,0071df5055d303a2e0b57d255096148412d5898d6fe8230de5b2466e12159267,1280,720,https://506sports.com/nfl.php?yr=2024&wk=9,resolved,4,4,,"{""blue"": ""Washington @ NY Giants"", ""green"": ""New England @ Tennessee"", ""red"": ""Dallas @ Atlanta"", ""yellow"": ""Las Vegas @ Cincinnati""}",206,206,0,
2024,9,FOX,LATE,FOX_LATE,https://506sports.com/2024/09-FOX-L-V2.png,map_archive\2024\week_09\2024_w09_FOX_LATE_live_03.png,live,2,b46900fcaaee33e9914e97a93ae6cd04a5c074a448e6c1e2dd103f54555a8854,1280,720,https://506sports.com/nfl.php?yr=2024&wk=9,resolved,2,2,,"{""blue"": ""LA Rams @ Seattle"", ""red"": ""Detroit @ Green Bay""}",206,206,0,
2024,10,CBS,EARLY,CBS_EARLY,https://506sports.com/2024/10-CBS-E.png,map_archive\2024\week_10\2024_w10_CBS_EARLY_live_01.png,live,0,92eb04afcdb3d9b07db90d1bc61fe6f6ff1780a11b787c5a2b84f08529db90e1,1280,720,https://506sports.com/nfl.php?yr=2024&wk=10,partial,3,4,grey,"{""blue"": ""Denver @ Kansas City"", ""green"": ""Buffalo @ Indianapolis"", ""red"": ""Pittsburgh @ Washington""}",206,205,1,
2024,10,CBS,LATE,CBS_LATE,https://506sports.com/2024/10-CBS-L-V2.png,map_archive\2024\week_10\2024_w10_CBS_LATE_live_02.png,live,2,3a3e12d624c6d13fac59510716da04e92950e348151f4e738a2d06d49e9784c3,1280,720,https://506sports.com/nfl.php?yr=2024&wk=10,resolved,2,2,,"{""blue"": ""NY Jets @ Arizona"", ""red"": ""Philadelphia @ Dallas""}",206,206,0,
2024,10,FOX,SINGLE,FOX_SINGLE,https://506sports.com/2024/10-FOX-V4.png,map_archive\2024\week_10\2024_w10_FOX_SINGLE_live_03.png,live,4,ff278a14d22f1781b49dab29634421c79f2f0b4e38a9ab30518251c8392b6d3d,1280,720,https://506sports.com/nfl.php?yr=2024&wk=10,resolved,5,5,,"{""blue"": ""Atlanta @ New Orleans"", ""green"": ""Tennessee @ LA Chargers (LATE)"", ""orange"": ""New England @ Chicago"", ""red"": ""San Francisco @ Tampa Bay"", ""yellow"": ""Minnesota @ Jacksonville""}",206,206,1,
2024,11,CBS,EARLY,CBS_EARLY,https://506sports.com/2024/11-CBS-E-V3.png,map_archive\2024\week_11\2024_w11_CBS_EARLY_live_01.png,live,3,5b5a164d2cd0e5de6a5ad9a0cc7b8423f157427d3fefd2716ca43f7d9c34dc89,1280,720,https://506sports.com/nfl.php?yr=2024&wk=11,resolved,5,5,,"{""blue"": ""Jacksonville @ Detroit"", ""green"": ""Indianapolis @ NY Jets"", ""orange"": ""Las Vegas @ Miami"", ""red"": ""Baltimore @ Pittsburgh"", ""yellow"": ""Minnesota @ Tennessee""}",206,206,0,
2024,11,FOX,SINGLE,FOX_SINGLE,https://506sports.com/2024/11-FOX-V3.png,map_archive\2024\week_11\2024_w11_FOX_SINGLE_live_02.png,live,3,19982d7cf5eaa04cbe92aba50ea83fb2e6dd0e4899df17efa5a1f2b8de4b2163,1280,720,https://506sports.com/nfl.php?yr=2024&wk=11,resolved,5,5,,"{""blue"": ""Seattle @ San Francisco (LATE)"", ""green"": ""Atlanta @ Denver (LATE)"", ""orange"": ""Cleveland @ New Orleans"", ""red"": ""Green Bay @ Chicago"", ""yellow"": ""LA Rams @ New England""}",206,206,1,
2024,12,CBS,SINGLE,CBS_SINGLE,https://506sports.com/2024/12-CBS-V3.png,map_archive\2024\week_12\2024_w12_CBS_SINGLE_live_01.png,live,3,a07406d6cc970b181ba968c87fb6bbc693eefc0b0737825654f74f1aafdba5f4,1280,720,https://506sports.com/nfl.php?yr=2024&wk=12,resolved,5,5,,"{""blue"": ""Denver @ Las Vegas (LATE)"", ""green"": ""Tampa Bay @ NY Giants"", ""orange"": ""Tennessee @ Houston"", ""red"": ""Kansas City @ Carolina"", ""yellow"": ""New England @ Miami""}",206,206,1,
2024,12,FOX,EARLY,FOX_EARLY,https://506sports.com/2024/12-FOX-E-V3.png,map_archive\2024\week_12\2024_w12_FOX_EARLY_live_02.png,live,3,e597aaba0d9778d45f8be58e58c5fe9935c9f836d61086c5c2ad4bd088998ad7,1280,720,https://506sports.com/nfl.php?yr=2024&wk=12,resolved,3,3,,"{""blue"": ""Minnesota @ Chicago"", ""green"": ""Detroit @ Indianapolis"", ""red"": ""Dallas @ Washington""}",206,206,0,
2024,12,FOX,LATE,FOX_LATE,https://506sports.com/2024/12-FOX-L.png,map_archive\2024\week_12\2024_w12_FOX_LATE_live_03.png,live,0,bc23a26f73bb90509c4cac2e4bdaa4b7828a150ef21f171cb66bae43fa4eedc2,1280,720,https://506sports.com/nfl.php?yr=2024&wk=12,resolved,2,2,,"{""blue"": ""Arizona @ Seattle"", ""red"": ""San Francisco @ Green Bay""}",206,206,0,
2024,13,CBS,EARLY,CBS_EARLY,https://506sports.com/2024/13-CBS-E-V2.png,map_archive\2024\week_13\2024_w13_CBS_EARLY_live_01.png,live,2,efc68050e0cfc6f0753478252c650e570fb6a79a7a0f400940fbf40163798229,1280,720,https://506sports.com/nfl.php?yr=2024&wk=13,resolved,4,4,,"{""blue"": ""LA Chargers @ Atlanta"", ""green"": ""Tennessee @ Washington"", ""red"": ""Pittsburgh @ Cincinnati"", ""yellow"": ""Indianapolis @ New England""}",206,206,0,
2024,13,FOX,SINGLE,FOX_SINGLE,https://506sports.com/2024/13-FOX-V2.png,map_archive\2024\week_13\2024_w13_FOX_SINGLE_live_02.png,live,2,3ae4ca4b049908b2b5275de3cf44736ca25deee2cc66788ac32cd8459cd4b7e3,1280,720,https://506sports.com/nfl.php?yr=2024&wk=13,resolved,5,5,,"{""blue"": ""LA Rams @ New Orleans (LATE)"", ""green"": ""Seattle @ NY Jets"", ""orange"": ""Houston @ Jacksonville"", ""red"": ""Arizona @ Minnesota"", ""yellow"": ""Tampa Bay @ Carolina (LATE)""}",206,206,1,
2024,14,CBS,SINGLE,CBS_SINGLE,https://506sports.com/2024/14-CBS-V2.png,map_archive\2024\week_14\2024_w14_CBS_SINGLE_live_01.png,live,2,9439e4e21815570122e241bf73c4ab5eb219c4fa2fc5d1024e955ec964905a83,1280,720,https://506sports.com/nfl.php?yr=2024&wk=14,resolved,5,5,,"{""blue"": ""Seattle @ Arizona (LATE)"", ""green"": ""NY Jets @ Miami"", ""orange"": ""Las Vegas @ Tampa Bay"", ""red"": ""Cleveland @ Pittsburgh"", ""yellow"": ""Jacksonville @ Tennessee""}",206,206,1,
2024,14,FOX,EARLY,FOX_EARLY,https://506sports.com/2024/14-FOX-E-V3.png,map_archive\2024\week_14\2024_w14_FOX_EARLY_live_02.png,live,3,2d7aebb733c656f16933fe73404c3d5e186d294382c7dc123e1b0186b9475f69,1280,720,https://506sports.com/nfl.php?yr=2024&wk=14,resolved,3,3,,"{""blue"": ""Carolina @ Philadelphia"", ""green"": ""New Orleans @ NY Giants"", ""red"": ""Atlanta @ Minnesota""}",206,206,0,
2024,14,FOX,LATE,FOX_LATE,https://506sports.com/2024/14-FOX-L-V2.png,map_archive\2024\week_14\2024_w14_FOX_LATE_live_03.png,live,2,ad4ebc92551e545a34a8569552bb93fcf60aa4fdbedd5382f19b80f50567e87a,1280,720,https://506sports.com/nfl.php?yr=2024&wk=14,resolved,2,2,,"{""blue"": ""Chicago @ San Francisco"", ""red"": ""Buffalo @ LA Rams""}",206,206,0,
2024,15,CBS,EARLY,CBS_EARLY,https://506sports.com/2024/15-CBS-E.png,map_archive\2024\week_15\2024_w15_CBS_EARLY_live_01.png,live,0,d873558066a8812cdf83d247e18b477a7aabbabe995bc3523096bbd364a42a17,1280,720,https://506sports.com/nfl.php?yr=2024&wk=15,resolved,3,3,,"{""blue"": ""Miami @ Houston"", ""green"": ""Baltimore @ NY Giants"", ""red"": ""Kansas City @ Cleveland""}",206,206,1,
2024,15,CBS,LATE,CBS_LATE,https://506sports.com/2024/15-CBS-L-V2.png,map_archive\2024\week_15\2024_w15_CBS_LATE_live_02.png,live,2,262c5025e8b5873359cb0bcec440e1e9875dbdbc4f8e3df56bbee16005bc5103,1280,720,https://506sports.com/nfl.php?yr=2024&wk=15,resolved,3,3,,"{""blue"": ""Indianapolis @ Denver"", ""green"": ""New England @ Arizona"", ""red"": ""Buffalo @ Detroit""}",206,206,0,
2024,15,FOX,EARLY,FOX_EARLY,https://506sports.com/2024/15-FOX-E-V2.png,map_archive\2024\week_15\2024_w15_FOX_EARLY_live_03.png,live,2,dfdd59eacb278351c896e5ef660088ce8ae2285b49abc360a189d84097e26838,1280,720,https://506sports.com/nfl.php?yr=2024&wk=15,resolved,4,4,,"{""blue"": ""Dallas @ Carolina"", ""green"": ""Cincinnati @ Tennessee"", ""red"": ""Washington @ New Orleans"", ""yellow"": ""NY Jets @ Jacksonville""}",206,206,0,
2024,15,FOX,LATE,FOX_LATE,https://506sports.com/2024/15-FOX-L-V2.png,map_archive\2024\week_15\2024_w15_FOX_LATE_live_04.png,live,2,1f99857a816a9f388d0a908b95da813b7a72ae61ca5d299013403181df178ca1,1280,720,https://506sports.com/nfl.php?yr=2024&wk=15,resolved,2,2,,"{""blue"": ""Tampa Bay @ LA Chargers"", ""red"": ""Pittsburgh @ Philadelphia""}",206,206,0,
2024,16,CBS,EARLY,CBS_EARLY,https://506sports.com/2024/16-CBS-E-V3.png,map_archive\2024\week_16\2024_w16_CBS_EARLY_live_01.png,live,3,894ec13d6111d6cbbe6538fae44b34c4df14646dbc806a4d4bb2b1d329fb220d,1280,720,https://506sports.com/nfl.php?yr=2024&wk=16,resolved,3,3,,"{""blue"": ""Cleveland @ Cincinnati"", ""green"": ""Tennessee @ Indianapolis"", ""red"": ""LA Rams @ NY Jets""}",206,204,4,
2024,16,CBS,LATE,CBS_LATE,https://506sports.com/2024/16-CBS-L-V4.png,map_archive\2024\week_16\2024_w16_CBS_LATE_live_02.png,live,4,553117e5cb89de04aa6d7f233aebb114ae9c3a62ed50f035317e1c2e563c2f8a,1280,720,https://506sports.com/nfl.php?yr=2024&wk=16,resolved,3,3,,"{""blue"": ""New England @ Buffalo"", ""green"": ""Jacksonville @ Las Vegas"", ""red"": ""San Francisco @ Miami""}",206,206,1,
2024,16,FOX,SINGLE,FOX_SINGLE,https://506sports.com/2024/16-FOX-V5.png,map_archive\2024\week_16\2024_w16_FOX_SINGLE_live_03.png,live,5,eea752c2355c98ad93b325d4ac8ec8a258d3ab1f38903aaa45b56ea789a5438f,1280,720,https://506sports.com/nfl.php?yr=2024&wk=16,resolved,5,5,,"{""blue"": ""Detroit @ Chicago"", ""green"": ""Minnesota @ Seattle (LATE)"", ""orange"": ""Arizona @ Carolina"", ""red"": ""Philadelphia @ Washington"", ""yellow"": ""NY Giants @ Atlanta""}",206,206,2,
2024,17,CBS,SINGLE,CBS_SINGLE,https://506sports.com/2024/17-CBS.png,map_archive\2024\week_17\2024_w17_CBS_SINGLE_live_01.png,live,0,fa3de7debc67ac3a4503cca5580b0957c714965469d0122ad5d978cafbe44744,1280,720,https://506sports.com/nfl.php?yr=2024&wk=17,resolved,4,4,,"{""blue"": ""Carolina @ Tampa Bay"", ""green"": ""Miami @ Cleveland (LATE)"", ""red"": ""NY Jets @ Buffalo"", ""yellow"": ""Tennessee @ Jacksonville""}",206,206,0,
2024,17,FOX,EARLY,FOX_EARLY,https://506sports.com/2024/17-FOX-E-V2.png,map_archive\2024\week_17\2024_w17_FOX_EARLY_live_02.png,live,2,5743f68812ddb38527eeff5779792caf2ada70a3462b7f797a758411af0cde04,1280,720,https://506sports.com/nfl.php?yr=2024&wk=17,resolved,3,3,,"{""blue"": ""Indianapolis @ NY Giants"", ""green"": ""Las Vegas @ New Orleans"", ""red"": ""Dallas @ Philadelphia""}",206,206,0,
2024,18,CBS,EARLY,CBS_EARLY,https://506sports.com/2024/18-CBS-E-V4.png,map_archive\2024\week_18\2024_w18_CBS_EARLY_live_01.png,live,4,c9201e13b21fcccd45952736d82b7a0dd737404771824c711562718534b2bb61,1280,720,https://506sports.com/nfl.php?yr=2024&wk=18,resolved,4,4,,"{""blue"": ""NY Giants @ Philadelphia"", ""green"": ""Buffalo @ New England"", ""red"": ""Carolina @ Atlanta"", ""yellow"": ""Houston @ Tennessee""}",206,206,0,
2024,18,CBS,LATE,CBS_LATE,https://506sports.com/2024/18-CBS-L.png,map_archive\2024\week_18\2024_w18_CBS_LATE_live_02.png,live,0,4a15d66e9cf69ab6ef3a9f14723e579c5581dd1f7a8f6f0b22b7f508594ee63c,1280,720,https://506sports.com/nfl.php?yr=2024&wk=18,resolved,2,2,,"{""blue"": ""LA Chargers @ Las Vegas"", ""red"": ""Kansas City @ Denver""}",206,206,0,
2024,18,FOX,EARLY,FOX_EARLY,https://506sports.com/2024/18-FOX-E-V3.png,map_archive\2024\week_18\2024_w18_FOX_EARLY_live_03.png,live,3,1c45dad20cec6fb09e23e537588d2b16f58c95bbb5174ed8e9350cb3edec41a9,1280,720,https://506sports.com/nfl.php?yr=2024&wk=18,resolved,4,4,,"{""blue"": ""Washington @ Dallas"", ""green"": ""Chicago @ Green Bay"", ""red"": ""New Orleans @ Tampa Bay"", ""yellow"": ""Jacksonville @ Indianapolis""}",206,206,0,
2024,18,FOX,LATE,FOX_LATE,https://506sports.com/2024/18-FOX-L-V3.png,map_archive\2024\week_18\2024_w18_FOX_LATE_live_04.png,live,3,597b19b0c86967ce900b3d091b91881e1d8deeb14373f5bddcd9c60c33f35c47,1280,720,https://506sports.com/nfl.php?yr=2024&wk=18,resolved,3,3,,"{""blue"": ""Seattle @ LA Rams"", ""green"": ""San Francisco @ Arizona"", ""red"": ""Miami @ NY Jets""}",206,206,0,
2025,1,CBS,EARLY,CBS_EARLY,https://506sports.com/2025/01-CBS-E-V2.png,map_archive\2025\week_01\2025_w01_CBS_EARLY_live_01.png,live,2,595c8ed1ef4080d13beabda7403d47f32dcdd5db79bb935744315a2414b64ba5,1280,720,https://506sports.com/nfl.php?yr=2025&wk=1,resolved,4,4,,"{""blue"": ""Miami @ Indianapolis"", ""green"": ""Las Vegas @ New England"", ""red"": ""Pittsburgh @ NY Jets"", ""yellow"": ""Arizona @ New Orleans""}",206,206,1,
2025,1,CBS,LATE,CBS_LATE,https://506sports.com/2025/01-CBS-L-V2.png,map_archive\2025\week_01\2025_w01_CBS_LATE_live_02.png,live,2,4e3f4c968e2e9ead25457eb7112103aa77cac40df819bd253343aa0b88b4f32e,1280,720,https://506sports.com/nfl.php?yr=2025&wk=1,resolved,2,2,,"{""blue"": ""Houston @ LA Rams"", ""red"": ""Detroit @ Green Bay""}",206,206,0,
